,id,date,token0,token1,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,reserve0,reserve1, reserveUSD ,
28,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18551,2020/10/16 2:00,DAI,WETH,13583616.88,37069.91587,13671387.48,199874131.6,551946.3556,402998144.7,
29,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18550,2020/10/15 2:00,DAI,WETH,19118743.53,51146.81354,19246785.21,204906426.8,547035.5073,412745652.8,
30,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18549,2020/10/14 2:00,DAI,WETH,13982653.53,37049.89239,14078579.31,204142147.1,544791.3038,410988360.2,
31,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18548,2020/10/13 2:00,DAI,WETH,13056220.51,34528.83563,13145476.9,205176825.4,543446.0453,413784264.8,
32,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18547,2020/10/12 2:00,DAI,WETH,21709504.76,57729.37837,21870171.19,201599360.2,524981.6617,405953768.2,
33,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18546,2020/10/11 2:00,DAI,WETH,9857986.424,26704.20788,9932741.992,201396761.5,543644.8856,405233638.2,
34,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18545,2020/10/10 2:00,DAI,WETH,24308663.37,65748.42535,24484030.82,196988714.6,535050.4581,396467678.6,
35,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18544,2020/10/9 2:00,DAI,WETH,17617531.19,49685.16085,17755179.65,195419792.2,540784.0967,394117985.8,
36,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18543,2020/10/8 2:00,DAI,WETH,17127209.46,50067.47182,17243516.12,188909358.4,542802.4062,380022345.7,
37,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18542,2020/10/7 2:00,DAI,WETH,15948211.2,47535.19361,16063399.08,183384307.2,542080.2143,369264085.6,
38,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18541,2020/10/6 2:00,DAI,WETH,18407445.49,53726.00794,18534665.12,183492400.4,546255.8013,369566840.1,
39,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18540,2020/10/5 2:00,DAI,WETH,10377311.92,29765.2825,10452923.14,191033272,545627.5976,384036437.2,
40,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18539,2020/10/4 2:00,DAI,WETH,12897768.72,37374.50026,12984301.67,186671749.2,535097.0532,375681397.8,
41,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18538,2020/10/3 2:00,DAI,WETH,10834240.27,31474.92955,10901184.85,180993891.6,525491.6048,364144132.1,
42,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18537,2020/10/2 2:00,DAI,WETH,29035887.13,85218.7558,29227194.86,176175668.4,514842.283,354513533.3,
43,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18536,2020/10/1 2:00,DAI,WETH,26965744.19,76156.12657,27128530.09,181572988.7,521414.9452,366076050.2,
44,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18535,2020/9/30 2:00,DAI,WETH,15824960.66,44814.0414,15914164,185733659.8,521742.0218,374308358.1,
45,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18534,2020/9/29 2:00,DAI,WETH,109325277.9,54742.85669,64799279.15,185933549.7,524103.6531,375403161.2,
46,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18533,2020/9/28 2:00,DAI,WETH,31115927.76,87261.87872,31378200.19,183408572.6,525306.2657,370941898,
47,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18532,2020/9/27 2:00,DAI,WETH,16943892.41,48275.29261,17080105.66,183773214.8,522286.0779,370733792.5,
48,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18531,2020/9/26 2:00,DAI,WETH,20890522.39,59946.32309,21049952.81,178490820.2,509144.5642,359630059,
49,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18530,2020/9/25 2:00,DAI,WETH,20050865.33,58257.20286,20198549.42,147778022.2,424321.6961,298278347.3,
50,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18529,2020/9/24 2:00,DAI,WETH,25404137.19,76692.06497,25613547.77,157578372,455105.1306,317742230.3,
51,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18528,2020/9/23 2:00,DAI,WETH,33942771.53,103162.0995,34185272.09,143870268.7,453333.2475,289131050.3,
52,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18527,2020/9/22 2:00,DAI,WETH,26695529.96,79007.20268,26912167.77,149231405.4,439067.3186,300739410.7,
53,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18526,2020/9/21 2:00,DAI,WETH,40492505.31,116563.6962,40759099.47,156995372.7,462278.6447,315414735.7,
54,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18525,2020/9/20 2:00,DAI,WETH,25497320.86,68707.84952,25728455.84,153860825.3,420180.5132,310083377.4,
55,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18524,2020/9/19 2:00,DAI,WETH,23670239.36,62613.93911,23887980.18,160355149.1,422249.8622,323435847.7,
56,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18523,2020/9/18 2:00,DAI,WETH,37945175.03,100725.8036,38499629.09,139265050.2,371868.701,282905237.5,
57,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18522,2020/9/17 2:00,DAI,WETH,41389053.4,109504.3693,41989794.19,81261272.51,213233.1076,165200392.9,
58,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18521,2020/9/16 2:00,DAI,WETH,24532115.6,68449.24963,24837731.52,15032873.33,41621.23376,30446481.73,
59,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18520,2020/9/15 2:00,DAI,WETH,36811632.94,101949.4212,37679424.8,20553627.02,58018.33807,41935280.54,
60,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18519,2020/9/14 2:00,DAI,WETH,48944615.45,137394.9959,50656222.18,25101743.79,69271.9649,51859770.36,
61,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18518,2020/9/13 2:00,DAI,WETH,17089954.33,47381.83486,17434059.34,27443915.19,76809.68075,55987955.69,
62,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18517,2020/9/12 2:00,DAI,WETH,10699125.19,29515.45837,10948218.05,16144145.41,43007.06367,33023891.86,
63,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18516,2020/9/11 2:00,DAI,WETH,16110674.74,45463.13337,16502656.28,23372901.7,64732.09978,48014563.78,
64,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18515,2020/9/10 2:00,DAI,WETH,23503889.33,66223.04626,24036965.5,61239567.55,172684.6075,125125070.1,
65,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18514,2020/9/9 2:00,DAI,WETH,22936922.75,67962.14773,23321153.41,14536380.53,42554.73606,29752648.72,
66,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18513,2020/9/8 2:00,DAI,WETH,32399721.72,97974.51442,33021944.41,80629679.54,246760.8031,164275507.1,
67,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18512,2020/9/7 2:00,DAI,WETH,31902065.43,94692.04806,32380132.09,85202514.35,248915.3703,174533466.7,
68,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18511,2020/9/6 2:00,DAI,WETH,47194611.3,140248.1569,47762612.12,79965009.63,230196.4665,162302669.8,
69,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18510,2020/9/5 2:00,DAI,WETH,87091613.15,250509.0498,87958291.86,66081173.03,201456.0127,133698741.3,
70,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18509,2020/9/4 2:00,DAI,WETH,45681761.4,120448.8869,46166139.63,98575868.23,259218.1037,199746302.5,
71,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18508,2020/9/3 2:00,DAI,WETH,54521351.46,133364.1032,54771368.69,90136454.75,237495.963,180940324.3,
72,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18507,2020/9/2 2:00,DAI,WETH,44272819.35,98968.86176,44597090.41,83066224.09,188381.871,166610148.1,
73,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18506,2020/9/1 2:00,DAI,WETH,36977196.29,80201.17626,37327356.53,83013301.15,175262.7506,167947171.9,
74,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18505,2020/8/31 2:00,DAI,WETH,21189316.48,49748.9704,21382821.52,63306709.42,147108.2101,128060817,
75,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18504,2020/8/30 2:00,DAI,WETH,21315316.73,52477.44438,21548621.33,42396103.39,100784.9339,85679144.76,
76,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18503,2020/8/29 2:00,DAI,WETH,16084314.03,40714.97734,16238006.8,23974790.3,60813.22437,48412721.6,
77,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18502,2020/8/28 2:00,DAI,WETH,13476187.03,34510.88479,13510366.36,18106439.86,46423.70443,36610525.44,
78,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18501,2020/8/27 2:00,DAI,WETH,8934665.745,23583.73454,9008807.173,7741195.732,20569.41569,15617322.41,
79,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18500,2020/8/26 2:00,DAI,WETH,8535601.114,22426.91342,8614642.621,7356696.851,19387.35585,14904369.65,
80,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18499,2020/8/25 2:00,DAI,WETH,10924539.34,28646.61481,11028785.16,6750602.38,17905.47602,13676710.12,
81,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18498,2020/8/24 2:00,DAI,WETH,11917312.17,30055.41534,12042006.42,6826563.852,16980.33815,13832199.51,
82,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18497,2020/8/23 2:00,DAI,WETH,8074144.49,20841.55604,8118637.883,6511236.061,16800.0027,13131223.26,
83,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18496,2020/8/22 2:00,DAI,WETH,8428538.48,21790.62633,8447389.774,6442614.894,16281.07465,12904358.6,
84,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18495,2020/8/21 2:00,DAI,WETH,12329633.54,30711.78449,12400350.92,5635680.668,14681.41646,11286789.86,
85,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18494,2020/8/20 2:00,DAI,WETH,9570254.665,23384.47187,9610113.557,5810911.745,14110.67443,11707011.13,
86,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18493,2020/8/19 2:00,DAI,WETH,12856143.79,31818.46696,12955708.35,5643194.668,14017.41464,11312943.98,
87,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18492,2020/8/18 2:00,DAI,WETH,7499257.884,17640.84456,7505136.873,5685081.49,13592.72736,11460920,
88,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18491,2020/8/17 2:00,DAI,WETH,6670871.491,15558.24495,6692426.608,5802305.195,13584.41019,11708999.33,
89,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18490,2020/8/16 2:00,DAI,WETH,6627858.498,15588.12877,6650604.253,5804572.284,13508.25154,11672290.54,
90,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18489,2020/8/15 2:00,DAI,WETH,8379436.963,19378.18413,8428524.703,5913821.517,13835.29912,11915367.81,
91,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18488,2020/8/14 2:00,DAI,WETH,12950220.9,30599.5983,13046295.05,6007169.413,13879.76995,12081251.8,
92,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18487,2020/8/13 2:00,DAI,WETH,13368570.02,34369.60794,13573902.32,5810589.6,13937.77177,11810071.78,
93,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18486,2020/8/12 2:00,DAI,WETH,13447570.24,35854.83321,13629554.09,5446833.923,14388.82287,11065167.69,
94,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18485,2020/8/11 2:00,DAI,WETH,6446256.655,17040.45082,6524607.01,5344195.793,14385.71657,10885905.57,
95,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18484,2020/8/10 2:00,DAI,WETH,9727277.115,24415.75549,9913508.563,5362465.261,13748.33782,10816458.67,
96,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18483,2020/8/9 2:00,DAI,WETH,4902887.04,12717.90972,4959511.811,5345210.792,13933.13357,10844392.11,
97,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18482,2020/8/8 2:00,DAI,WETH,5023988.983,13217.05582,5087502.53,5446140.44,14033.94028,11007243.54,
98,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18481,2020/8/7 2:00,DAI,WETH,5958318.088,15823.84871,6032084.629,5724668.943,15356.85901,11576955.58,
99,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18480,2020/8/6 2:00,DAI,WETH,4297185.238,10968.65396,4333941.675,5974312.022,15349.76774,12053739.51,
100,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18479,2020/8/5 2:00,DAI,WETH,4141956.066,10623.86616,4181092.221,6014232.36,15238.59721,12136386.33,
101,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18478,2020/8/4 2:00,DAI,WETH,4749556.072,12344.64525,4794413.501,5889744.474,15287.14878,11868619.21,
102,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18477,2020/8/3 2:00,DAI,WETH,7168758.098,18753.62764,7226866.857,5997492.242,15686.81271,12065457.87,
103,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18476,2020/8/2 2:00,DAI,WETH,9453484.517,25340.59459,9550826.532,5054354.843,13885.13246,10222833.27,
104,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18475,2020/8/1 2:00,DAI,WETH,8355793.287,23197.65294,8435103.181,5543381.276,14633.70341,11221440.98,
105,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18474,2020/7/31 2:00,DAI,WETH,6071810.103,18179.97923,6146547.028,5191457.15,15317.74906,10536674.23,
106,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18473,2020/7/30 2:00,DAI,WETH,5343474.429,17018.52335,5443143.253,5384677.871,16585.07349,10983869.6,
107,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18472,2020/7/29 2:00,DAI,WETH,7920506.177,25431.95968,8050236.994,5101301.207,16456.60196,10339840.36,
108,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18471,2020/7/28 2:00,DAI,WETH,5518853.697,17656.8812,5581084.633,5188009.892,16687.6717,10513516.27,
109,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18470,2020/7/27 2:00,DAI,WETH,7117085.327,22230.27504,7158059.733,4860692.694,15350.18271,9818302.071,
110,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18469,2020/7/26 2:00,DAI,WETH,10095479.98,33195.0754,10173882.35,3727220.858,12075.15824,7491346.933,
111,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18468,2020/7/25 2:00,DAI,WETH,10939628.93,38535.9115,11038542.83,2827342.928,9332.299143,5680412.372,
112,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18467,2020/7/24 2:00,DAI,WETH,5953818.137,22189.26469,6104877.041,2315017.053,8595.931112,4745462.377,
113,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18466,2020/7/23 2:00,DAI,WETH,4832907.164,18630.51417,4984508.334,1566402.938,5878.685533,3218602.147,
114,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18465,2020/7/22 2:00,DAI,WETH,2156980.617,8923.528435,2192809.335,1393818.279,5434.275266,2850416.643,
115,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18464,2020/7/21 2:00,DAI,WETH,1425088.378,5948.121287,1437119.326,1282260.687,5301.976323,2588668.115,
116,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18463,2020/7/20 2:00,DAI,WETH,2250698.304,9597.58691,2273351.414,1173184.497,5068.1907,2384438.213,
117,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18462,2020/7/19 2:00,DAI,WETH,2737398.987,11858.85202,2766206.6,2316577.464,9766.152585,4667605.919,
118,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18461,2020/7/18 2:00,DAI,WETH,1723652.62,7476.132823,1741941.19,2277650.103,9797.591537,4588296.705,
119,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18460,2020/7/17 2:00,DAI,WETH,1137246.816,4950.986042,1147291.557,2264330.908,9845.640859,4566962.081,
120,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18459,2020/7/16 2:00,DAI,WETH,1237385.448,5373.602416,1250339.724,2248781.084,9795.354775,4560431.543,
121,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18458,2020/7/15 2:00,DAI,WETH,932973.8432,3964.683191,941600.2743,2274955.114,9675.466043,4585525.874,
122,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18457,2020/7/14 2:00,DAI,WETH,773812.387,3281.646432,781334.3162,2380019.3,10038.59533,4803264.592,
123,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18456,2020/7/13 2:00,DAI,WETH,1267370.516,5321.186741,1279915.476,2411462.891,10269.57549,4875025.55,
124,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18455,2020/7/12 2:00,DAI,WETH,1274176.707,5429.123423,1289150.119,2371982.95,9987.988282,4780971.933,
125,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18454,2020/7/11 2:00,DAI,WETH,1180030.779,5020.663936,1194505.854,2433150.011,10385.16642,4931124.089,
126,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18453,2020/7/10 2:00,DAI,WETH,977446.9481,4170.070374,988931.5816,2442497.997,10305.82961,4946512.47,
127,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18452,2020/7/9 2:00,DAI,WETH,969132.3151,4048.486907,977688.1847,2434517.446,10193.23308,4908922.129,
128,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18451,2020/7/8 2:00,DAI,WETH,1148746.035,4774.519496,1156704.848,2530787.275,10441.54846,5122582.181,
129,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18450,2020/7/7 2:00,DAI,WETH,962211.9334,4096.071329,968778.6934,2600764.387,11022.8465,5227416.173,
130,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18449,2020/7/6 2:00,DAI,WETH,936849.3686,4034.630283,942921.6314,2981213.258,12506.07178,5995281.347,
131,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18448,2020/7/5 2:00,DAI,WETH,745135.6715,3338.356664,748915.7348,2933873.775,13079.00877,5896074.769,
132,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18447,2020/7/4 2:00,DAI,WETH,773504.2339,3455.435999,777795.2049,2975674.758,13187.96803,5983041.773,
133,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18446,2020/7/3 2:00,DAI,WETH,1763601.332,7920.14002,1774539.583,3445980.125,15563.09512,6942995.1,
134,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18445,2020/7/2 2:00,DAI,WETH,1597951.469,7116.171585,1606167.858,3367226.781,15111.91868,6777887.63,
135,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18444,2020/7/1 2:00,DAI,WETH,908088.4133,4021.242121,912684.1814,3320117.674,14575.62862,6669758.888,
136,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18443,2020/6/30 2:00,DAI,WETH,1135818.306,5046.723149,1137200.239,3050646.603,13621.44421,6116521.719,
137,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18442,2020/6/29 2:00,DAI,WETH,1452408.364,6497.052968,1452962.384,2701294.488,11932.64423,5413539.548,
138,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18441,2020/6/28 2:00,DAI,WETH,997738.2888,4470.437772,999368.8811,1792884.37,8018.845445,3598187.803,
139,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18440,2020/6/27 2:00,DAI,WETH,973994.1892,4360.167099,975002.8112,1798916.637,8193.002708,3605996.708,
140,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18439,2020/6/26 2:00,DAI,WETH,858864.1825,3747.988456,861684.7213,1649179.265,7204.805132,3305647.299,
141,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18438,2020/6/25 2:00,DAI,WETH,2450502.78,10528.32077,2448830.578,1661156.247,7173.577027,3332750.962,
142,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18437,2020/6/24 2:00,DAI,WETH,1362920.512,5731.623846,1367034.731,1625809.723,6953.852648,3254317.744,
143,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18436,2020/6/23 2:00,DAI,WETH,1078228.455,4460.212646,1081048.254,1650345.273,6857.024017,3318586.497,
144,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18435,2020/6/22 2:00,DAI,WETH,1489299.679,6316.569594,1494791.808,1651350.255,6825.457845,3303489.215,
145,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18434,2020/6/21 2:00,DAI,WETH,829707.1442,3643.289405,831872.1218,1498203.061,6604.475845,3004511.699,
146,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18433,2020/6/20 2:00,DAI,WETH,655053.4248,2896.061483,656589.0605,2615728.191,11564.31551,5252130.79,
147,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18432,2020/6/19 2:00,DAI,WETH,844817.3798,3712.214451,846065.1185,3789776.418,16705.50358,7588737.25,
148,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18431,2020/6/18 2:00,DAI,WETH,603768.2549,2634.156865,604892.9082,3860789.074,16798.28326,7727646.484,
149,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18430,2020/6/17 2:00,DAI,WETH,694762.7701,3017.388788,695931.9919,3855024.754,16729.75753,7723283.112,
150,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18429,2020/6/16 2:00,DAI,WETH,372425.1305,1607.709029,372745.9621,3871945.223,16571.58307,7757261.441,
151,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18428,2020/6/15 2:00,DAI,WETH,1071648.715,4768.11909,1074696.003,3833155.631,16735.56594,7682166.479,
152,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18427,2020/6/14 2:00,DAI,WETH,321352.3001,1385.635576,321977.7303,2677328.532,11681.99692,5367624.22,
153,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18426,2020/6/13 2:00,DAI,WETH,266964.4328,1126.805788,267107.361,2731646.143,11481.26613,5463909.511,
154,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18425,2020/6/12 2:00,DAI,WETH,448562.0288,1912.496742,448665.2029,2732964.871,11496.08878,5466523.101,
155,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18424,2020/6/11 2:00,DAI,WETH,666182.8326,2838.560132,666622.541,2587134.607,11270.26162,5180073.425,
156,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18423,2020/6/10 2:00,DAI,WETH,1023294.065,4235.438746,1025576.553,2642797.328,10671.40639,5287096.62,
157,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18422,2020/6/9 2:00,DAI,WETH,575932.5101,2388.508677,576869.5006,2572660.494,10557.67297,5146692.142,
158,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18421,2020/6/8 2:00,DAI,WETH,424314.7941,1764.452636,424857.1556,2582928.779,10522.44305,5169392.951,
159,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18420,2020/6/7 2:00,DAI,WETH,300228.5066,1251.802172,300323.5617,2569461.303,10558.51869,5147877.7,
160,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18419,2020/6/6 2:00,DAI,WETH,186609.235,775.0544521,186715.4282,2561259.408,10600.18385,5128013.103,
161,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18418,2020/6/5 2:00,DAI,WETH,235878.7673,976.8326378,236069.9679,2531056.696,10583.08205,5072792.889,
162,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18417,2020/6/4 2:00,DAI,WETH,320629.2434,1326.332979,320851.8001,2523616.106,10401.57831,5053289.218,
163,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18416,2020/6/3 2:00,DAI,WETH,190295.3127,797.8519337,190296.6514,2496414.083,10262.69686,4992657.85,
164,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18415,2020/6/2 2:00,DAI,WETH,649326.6283,2697.00063,647062.1227,2455789.35,10407.07719,4914902.979,
165,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18414,2020/6/1 2:00,DAI,WETH,397529.9015,1645.621596,396401.963,2498338.011,10086.13215,5002061.822,
166,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18413,2020/5/31 2:00,DAI,WETH,401741.6005,1693.969785,401059.3004,2112773.277,9130.123003,4229256.435,
167,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18412,2020/5/30 2:00,DAI,WETH,516206.2374,2209.689126,516102.6748,2144760.202,8803.696348,4289168.116,
168,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18411,2020/5/29 2:00,DAI,WETH,759832.7717,3361.017474,756247.6494,2027487.998,9216.137935,4054962.489,
169,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18410,2020/5/28 2:00,DAI,WETH,341384.8495,1622.981324,341502.1082,2013906.607,9210.721989,4027184.354,
170,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18409,2020/5/27 2:00,DAI,WETH,140192.0323,683.5875412,140180.7321,1935280.583,9359.50069,3872459.837,
171,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18408,2020/5/26 2:00,DAI,WETH,144782.8364,723.4873379,144927.7529,1907939.557,9545.227764,3819191.161,
172,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18407,2020/5/25 2:00,DAI,WETH,121432.4782,599.8188739,121489.0727,1917362.147,9402.554786,3835160.77,
173,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18406,2020/5/24 2:00,DAI,WETH,317409.1724,1536.641816,319235.382,1898639.13,9448.973956,3797214.322,
174,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18405,2020/5/23 2:00,DAI,WETH,115614.4725,558.6908982,115697.2038,1915753.513,9264.093181,3835121.581,
175,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18404,2020/5/22 2:00,DAI,WETH,139735.7882,684.6032528,139826.5785,1889539.438,9113.087939,3779746.65,
176,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18403,2020/5/21 2:00,DAI,WETH,172286.1265,858.891677,172588.7031,569728.5419,2863.019389,1139925.065,
177,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18402,2020/5/20 2:00,DAI,WETH,155658.7139,740.9294977,155962.0833,571467.4798,2724.692308,1144444.285,
178,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18401,2020/5/19 2:00,DAI,WETH,63335.87684,299.5282872,36103.22479,417070.1958,1954.361095,834528.1845,
179,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18400,2020/5/18 2:00,DAI,WETH,10177.06584,47.27207758,0,28984.6382,135.7629731,57831.38348,
180,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18399,2020/5/17 2:00,DAI,WETH,29.87023966,0.153453516,0,373.3601244,1.816750264,742.2416677,
