,id,date,token0,token1,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,reserve0,reserve1,reserveUSD
34,0x32ce7e48debdccbfe0cd037cc89526e4382cb81b-18545,2020-10-10 02:00:00,CORE,WETH,4073.324942953009468521,44982.597623730444798953,16747058.05666727785792381161342089,3307.073712931211759816,32657.319459947941776213,24198773.13132535189088312590555977
35,0x32ce7e48debdccbfe0cd037cc89526e4382cb81b-18544,2020-10-09 02:00:00,CORE,WETH,2852.434093126835167215,42244.992407591371031819,15097490.79505912137974738130170723,2959.898743411723745958,36193.304284988887165645,26376200.45504731214412564647290171
36,0x32ce7e48debdccbfe0cd037cc89526e4382cb81b-18543,2020-10-08 02:00:00,CORE,WETH,4228.05619247169688574,59974.252369792490706465,20604163.85221362514753715490780579,2641.680732985791655238,40322.98538106813586189,28230935.63497722678292652190084795
37,0x32ce7e48debdccbfe0cd037cc89526e4382cb81b-18542,2020-10-07 02:00:00,CORE,WETH,6127.447826910077038891,83555.285266456203846367,28245600.1422581805133427480583536,2906.308184000417536938,36412.201931529699738761,24803635.64465971488249382779562692
38,0x32ce7e48debdccbfe0cd037cc89526e4382cb81b-18541,2020-10-06 02:00:00,CORE,WETH,6788.994412450819441839,114500.624217202396208568,39558721.30013549775972645841018397,2661.327623541683518394,39065.815353064114598255,26429793.93505236124404888099108396
39,0x32ce7e48debdccbfe0cd037cc89526e4382cb81b-18540,2020-10-05 02:00:00,CORE,WETH,4072.689888149054901787,80425.382702722824896658,28250884.62342387558885696413391877,2347.395914749858030215,43611.41521985049393192,30695736.98552921662235116623763934
40,0x32ce7e48debdccbfe0cd037cc89526e4382cb81b-18539,2020-10-04 02:00:00,CORE,WETH,7676.555393984170244734,152886.01148761797047708,53082487.97845752944736856837556622,2262.339102195095985603,43312.206150691222524925,30408694.62203332169216148094420987
41,0x32ce7e48debdccbfe0cd037cc89526e4382cb81b-18538,2020-10-03 02:00:00,CORE,WETH,5784.908687610476626167,138257.622783754788077943,47864704.03408390185131579399437238,1978.842915602532612543,46641.608667440641464371,32320096.97248995838060101459101854
42,0x32ce7e48debdccbfe0cd037cc89526e4382cb81b-18537,2020-10-02 02:00:00,CORE,WETH,13624.226504095696503703,221846.567906468669557975,76392751.97950902364523645082884858,1970.089259130677206672,40886.721192526482947516,28154034.44022822947203637567883331
43,0x32ce7e48debdccbfe0cd037cc89526e4382cb81b-18536,2020-10-01 02:00:00,CORE,WETH,7168.503994323591929853,70101.281043724485433315,24975567.66346689186221951876023954,2413.814510074271997189,29853.496549616085651065,20959412.71295215488144438278930672
44,0x32ce7e48debdccbfe0cd037cc89526e4382cb81b-18535,2020-09-30 02:00:00,CORE,WETH,5438.81574828996256965,40799.32503373222849207,14508618.04987021379027402494225168,2839.7881982238377229,24644.147639502242418058,17680615.94121482260450288700411896
45,0x32ce7e48debdccbfe0cd037cc89526e4382cb81b-18534,2020-09-29 02:00:00,CORE,WETH,7416.746726622059058026,51157.51101036477903752,18057775.19295292490262154674431617,3131.415908843533782266,21811.613949606879448488,15623686.34418953650428754302494279
46,0x32ce7e48debdccbfe0cd037cc89526e4382cb81b-18533,2020-09-28 02:00:00,CORE,WETH,11850.982419874854292654,93416.270854904509706685,33546917.17597366587780056338446128,3279.561880282299810241,20513.048506368991871886,14486382.58336331442455326052525159
47,0x32ce7e48debdccbfe0cd037cc89526e4382cb81b-18532,2020-09-27 02:00:00,CORE,WETH,45563.019967749380214004,262111.390139447499148721,93284631.56841425269192979532257097,2658.716979617986036394,23710.139796264288805658,16830147.54672989922901854283522358
48,0x32ce7e48debdccbfe0cd037cc89526e4382cb81b-18531,2020-09-26 02:00:00,CORE,WETH,27359.072110753244421898,44970.388418493639375931,15852456.50769496930410588255472764,3734.405550977907171186,11925.700823923697471728,8422477.791576559533955384103848446
