,id,date,token0,token1,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,reserve0,reserve1,reserveUSD
60,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18519,2020-09-14 02:00:00,WETH,USDT,172459.613010724570165318,63888426.746373,63499925.22064719768385679750267911,215527.060187900509369683,81293443.73842,161354687.8209435850927099808426387
61,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18518,2020-09-13 02:00:00,WETH,USDT,168068.031722968170630525,62230908.41459,61982942.5638854132421675570827374,230935.830766962488750158,84584902.270364,168410293.5575867753311805317654699
62,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18517,2020-09-12 02:00:00,WETH,USDT,84405.645547706591190035,31611026.793675,31348237.7380165379921733083820266,69287.263395339307720088,26735685.847725,53195202.52360545201802074797357662
63,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18516,2020-09-11 02:00:00,WETH,USDT,100748.946552907028903668,36781270.20693,36386185.70260353581868834035702848,109425.912980125956295872,40974806.311635,81165842.04320316858559962726165746
64,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18515,2020-09-10 02:00:00,WETH,USDT,153549.988661294421079304,56609245.478389,55872127.19529336740358789824712338,161762.428224998719322646,59323654.026048,117219052.3979400756247943019688873
65,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18514,2020-09-09 02:00:00,WETH,USDT,199567.92271123943975315,69148760.15244,68666580.68596088256119969996430957,35956.835106744141224733,12679808.06557,25140173.06457675436199436898613056
66,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18513,2020-09-08 02:00:00,WETH,USDT,251819.91777729402678431,85676340.84698,85054006.25055508749066481502716228,360094.702486009781644979,120700462.770554,239716882.2939397461755588753493709
67,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18512,2020-09-07 02:00:00,WETH,USDT,290869.39245516175608153,99657311.620941,99073349.96919606289988137236109426,355363.949739481328911026,125786463.795438,249172239.3101499358351146158086124
68,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18511,2020-09-06 02:00:00,WETH,USDT,371472.823854427264752446,127160133.749591,126553708.1286811648281780324584945,346637.873205708527966495,122839584.776651,244396160.3209024524985892561323532
69,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18510,2020-09-05 02:00:00,WETH,USDT,461901.411730785033489786,162943283.751935,162322690.4283657876638737190794572,301033.964407985705811008,100325988.228714,199789685.7252910511631379840688634
70,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18509,2020-09-04 02:00:00,WETH,USDT,256216.384325103678040683,99120910.886512,98686155.88183517974364578590776031,379692.472674477931531009,147086392.873464,292584857.49726815632879374779785
71,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18508,2020-09-03 02:00:00,WETH,USDT,291681.169333001631797239,121527172.331961,121374643.0142454428065801568348522,352953.682259572559525936,134671941.782047,268885706.3120387799866020542022731
72,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18507,2020-09-02 02:00:00,WETH,USDT,229079.573070518472275303,104112435.114251,103735559.8090583140828650118389967,286508.693425882790046875,126756492.862306,253382008.5675701644159808153859002
